fare_amount,trip_distance,hour,date,RatecodeID,payment_type,extra,tolls_amount,PickUDropO
42.0,11.92,9,2017-05-02,1,1,0.0,0.0,369
7.5,0.85,9,2017-05-02,1,1,0.0,0.0,399
25.5,7.96,9,2017-05-02,1,1,0.0,0.0,154
5.5,1.1,9,2017-05-02,1,2,0.0,0.0,477
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,211
18.0,3.5,9,2017-05-02,1,1,0.0,0.0,394
9.0,1.12,9,2017-05-02,1,2,0.0,0.0,402
9.5,2.13,9,2017-05-02,1,1,0.0,0.0,324
19.0,2.7,9,2017-05-02,1,1,0.0,0.0,376
6.5,1.0,9,2017-05-02,1,1,0.0,0.0,473
8.5,1.2,9,2017-05-02,1,1,0.0,0.0,480
9.0,1.21,9,2017-05-02,1,1,0.0,0.0,306
10.0,1.6,9,2017-05-02,1,2,0.0,0.0,380
8.0,0.9,9,2017-05-02,1,1,0.0,0.0,286
25.0,6.52,9,2017-05-02,1,1,0.0,0.0,308
11.5,1.5,9,2017-05-02,1,1,0.0,0.0,469
32.5,9.4,9,2017-05-02,1,2,0.0,0.0,302
16.0,3.98,9,2017-05-02,1,1,0.0,0.0,145
3.5,0.27,9,2017-05-02,1,2,0.0,0.0,340
8.5,1.33,9,2017-05-02,1,1,0.0,0.0,340
8.5,0.92,9,2017-05-02,1,1,0.0,0.0,400
9.0,2.01,9,2017-05-02,1,2,0.0,0.0,215
12.0,1.25,9,2017-05-02,1,1,0.0,0.0,377
9.0,1.1,9,2017-05-02,1,1,0.0,0.0,347
8.0,1.1,9,2017-05-02,1,1,0.0,0.0,347
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,190
12.5,2.0,9,2017-05-02,1,1,0.0,0.0,294
11.5,1.53,9,2017-05-02,1,1,0.0,0.0,204
7.0,1.1,9,2017-05-02,1,2,0.0,0.0,475
8.5,0.92,9,2017-05-02,1,1,0.0,0.0,399
5.5,1.0,9,2017-05-02,1,1,0.0,0.0,311
6.5,1.2,9,2017-05-02,1,1,0.0,0.0,295
18.0,4.57,9,2017-05-02,1,1,0.0,0.0,528
29.5,3.73,9,2017-05-02,1,1,0.0,0.0,280
19.0,3.1,9,2017-05-02,1,2,0.0,0.0,326
4.5,0.4,9,2017-05-02,1,1,0.0,0.0,270
5.0,0.69,9,2017-05-02,1,2,0.0,0.0,330
8.5,0.9,9,2017-05-02,1,1,0.0,0.0,392
6.5,0.8,9,2017-05-02,1,1,0.0,0.0,392
14.5,4.43,9,2017-05-02,1,1,0.0,0.0,231
10.0,1.82,9,2017-05-02,1,1,0.0,0.0,215
10.5,1.82,9,2017-05-02,1,1,0.0,0.0,208
18.0,4.15,9,2017-05-02,1,1,0.0,0.0,183
4.0,0.4,9,2017-05-02,1,2,0.0,0.0,279
14.0,1.6,9,2017-05-02,1,2,0.0,0.0,366
6.5,1.01,9,2017-05-02,1,1,0.0,0.0,476
17.0,3.08,9,2017-05-02,1,1,0.0,0.0,466
14.0,2.3,9,2017-05-02,1,1,0.0,0.0,303
4.0,0.47,9,2017-05-02,1,2,0.0,0.0,286
8.5,1.3,9,2017-05-02,1,2,0.0,0.0,280
16.5,3.74,9,2017-05-02,1,1,0.0,0.0,163
4.5,0.52,9,2017-05-02,1,2,0.0,0.0,204
14.5,2.0,9,2017-05-02,1,1,0.0,0.0,205
12.5,2.24,9,2017-05-02,1,1,0.0,0.0,313
27.5,9.45,9,2017-05-02,1,1,0.0,0.0,286
7.0,0.7,9,2017-05-02,1,1,0.0,0.0,334
10.0,1.2,9,2017-05-02,1,4,0.0,0.0,398
13.0,3.11,9,2017-05-02,1,1,0.0,0.0,399
12.0,1.77,9,2017-05-02,1,1,0.0,0.0,402
7.0,1.2,9,2017-05-02,1,1,0.0,0.0,216
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,341
11.0,1.0,9,2017-05-02,1,1,0.0,0.0,324
9.5,1.63,9,2017-05-02,1,2,0.0,0.0,280
10.0,1.68,9,2017-05-02,1,1,0.0,0.0,371
17.0,3.04,9,2017-05-02,1,1,0.0,0.0,406
13.5,1.6,9,2017-05-02,1,1,0.0,0.0,379
13.5,3.0,9,2017-05-02,1,1,0.0,0.0,381
11.5,1.45,9,2017-05-02,1,1,0.0,0.0,400
5.0,0.48,9,2017-05-02,1,2,0.0,0.0,311
10.5,1.26,9,2017-05-02,1,1,0.0,0.0,373
13.0,1.2,9,2017-05-02,1,1,0.0,0.0,390
5.0,0.42,9,2017-05-02,1,1,0.0,0.0,305
9.0,1.2,9,2017-05-02,1,1,0.0,0.0,294
15.0,3.59,9,2017-05-02,1,1,0.0,0.0,259
10.0,1.82,9,2017-05-02,1,1,0.0,0.0,127
12.0,1.0,9,2017-05-02,1,1,0.0,0.0,324
9.0,1.23,9,2017-05-02,1,2,0.0,0.0,303
8.0,1.2,9,2017-05-02,1,2,0.0,0.0,372
6.5,0.91,9,2017-05-02,1,1,0.0,0.0,371
5.0,0.69,9,2017-05-02,1,2,0.0,0.0,203
6.0,0.65,9,2017-05-02,1,2,0.0,0.0,462
5.0,0.65,9,2017-05-02,1,2,0.0,0.0,378
10.0,1.1,9,2017-05-02,1,1,0.0,0.0,332
5.5,0.99,9,2017-05-02,1,1,0.0,0.0,398
7.5,1.3,9,2017-05-02,1,1,0.0,0.0,375
5.0,0.9,9,2017-05-02,1,2,0.0,0.0,318
4.0,0.6,9,2017-05-02,1,2,0.0,0.0,477
8.5,1.1,9,2017-05-02,1,2,0.0,0.0,272
14.5,2.9,9,2017-05-02,1,1,0.0,0.0,218
5.5,0.56,9,2017-05-02,1,2,0.0,0.0,398
39.0,12.0,9,2017-05-02,1,1,0.0,5.76,238
6.5,1.1,9,2017-05-02,1,1,0.0,0.0,296
8.5,0.8,9,2017-05-02,1,1,0.0,0.0,462
8.0,1.3,9,2017-05-02,1,1,0.0,0.0,369
12.0,2.0,9,2017-05-02,1,1,0.0,0.0,501
13.5,2.4,9,2017-05-02,1,1,0.0,0.0,382
17.0,3.1,9,2017-05-02,1,1,0.0,0.0,306
14.0,1.5,9,2017-05-02,1,1,0.0,0.0,273
7.5,1.19,9,2017-05-02,1,1,0.0,0.0,276
20.5,3.48,9,2017-05-02,1,1,0.0,0.0,321
9.0,1.57,9,2017-05-02,1,1,0.0,0.0,382
37.0,9.3,9,2017-05-02,1,1,0.0,5.76,245
8.5,1.1,9,2017-05-02,1,2,0.0,0.0,248
5.0,0.6,9,2017-05-02,1,1,0.0,0.0,280
8.5,0.9,9,2017-05-02,1,1,0.0,0.0,324
7.5,1.36,9,2017-05-02,1,1,0.0,0.0,473
6.0,0.88,9,2017-05-02,1,2,0.0,0.0,148
7.0,0.81,9,2017-05-02,1,1,0.0,0.0,301
9.0,1.56,9,2017-05-02,1,2,0.0,0.0,409
7.0,1.0,9,2017-05-02,1,1,0.0,0.0,475
47.0,14.81,9,2017-05-02,1,1,0.0,5.76,263
6.5,0.81,9,2017-05-02,1,1,0.0,0.0,270
16.5,2.15,9,2017-05-02,1,1,0.0,0.0,463
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,262
3.5,0.3,9,2017-05-02,1,2,0.0,0.0,214
7.5,1.19,9,2017-05-02,1,1,0.0,0.0,377
11.5,3.2,9,2017-05-02,1,2,0.0,0.0,17
6.0,0.6,9,2017-05-02,1,1,0.0,0.0,330
15.5,3.2,9,2017-05-02,1,1,0.0,0.0,291
18.0,5.35,9,2017-05-02,1,1,0.0,0.0,176
8.5,1.5,9,2017-05-02,1,1,0.0,0.0,303
9.0,1.3,9,2017-05-02,1,1,0.0,0.0,392
11.0,1.44,9,2017-05-02,1,2,0.0,0.0,373
11.0,1.77,9,2017-05-02,1,1,0.0,0.0,317
4.5,0.3,9,2017-05-02,1,1,0.0,0.0,324
7.0,0.53,9,2017-05-02,1,2,0.0,0.0,203
7.5,1.6,9,2017-05-02,1,1,0.0,0.0,282
21.5,3.19,9,2017-05-02,1,2,0.0,0.0,240
18.0,2.4,9,2017-05-02,1,1,0.0,0.0,204
10.5,2.1,9,2017-05-02,1,1,0.0,0.0,321
4.0,0.5,9,2017-05-02,1,2,0.0,0.0,98
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,204
4.5,0.72,9,2017-05-02,1,1,0.0,0.0,307
9.0,1.16,9,2017-05-02,1,1,0.0,0.0,325
12.5,1.02,9,2017-05-02,1,2,0.0,0.0,270
36.0,10.7,9,2017-05-02,1,1,0.0,0.0,467
12.0,1.6,9,2017-05-02,1,1,0.0,0.0,306
5.0,0.5,9,2017-05-02,1,2,0.0,0.0,204
13.5,3.95,9,2017-05-02,1,1,0.0,0.0,309
7.5,0.87,9,2017-05-02,1,1,0.0,0.0,394
10.0,1.27,9,2017-05-02,1,1,0.0,0.0,356
52.0,22.84,9,2017-05-02,2,1,0.0,5.76,182
34.0,10.05,9,2017-05-02,1,1,0.0,0.0,302
16.0,3.4,9,2017-05-02,1,1,0.0,0.0,469
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,331
9.5,1.31,9,2017-05-02,1,1,0.0,0.0,299
12.0,2.0,9,2017-05-02,1,1,0.0,0.0,476
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,136
4.5,0.5,9,2017-05-02,1,1,0.0,0.0,398
28.5,8.77,9,2017-05-02,1,1,0.0,0.0,447
8.5,1.32,9,2017-05-02,1,2,0.0,0.0,413
8.5,1.6,9,2017-05-02,1,2,0.0,0.0,138
16.0,3.36,9,2017-05-02,1,1,0.0,0.0,461
11.0,1.2,9,2017-05-02,1,1,0.0,0.0,302
6.0,1.1,9,2017-05-02,1,1,0.0,0.0,477
24.0,5.51,9,2017-05-02,1,1,0.0,0.0,490
12.0,1.92,9,2017-05-02,1,1,0.0,0.0,281
23.0,2.46,9,2017-05-02,1,1,0.0,0.0,305
6.5,0.62,9,2017-05-02,1,1,0.0,0.0,398
19.5,3.7,9,2017-05-02,1,2,0.0,0.0,245
18.5,4.35,9,2017-05-02,1,2,0.0,0.0,279
6.0,0.82,9,2017-05-02,1,1,0.0,0.0,138
6.0,0.7,9,2017-05-02,1,1,0.0,0.0,254
8.5,1.3,9,2017-05-02,1,1,0.0,0.0,337
22.0,3.08,9,2017-05-02,1,1,0.0,0.0,312
20.5,4.3,9,2017-05-02,1,1,0.0,0.0,353
14.0,4.2,9,2017-05-02,1,2,0.0,0.0,216
14.5,2.6,9,2017-05-02,1,1,0.0,0.0,308
3.5,0.2,9,2017-05-02,1,2,0.0,0.0,148
7.5,1.4,9,2017-05-02,1,1,0.0,0.0,392
4.5,0.5,9,2017-05-02,1,2,0.0,0.0,301
7.5,1.3,9,2017-05-02,1,2,0.0,0.0,254
34.0,8.43,9,2017-05-02,1,1,0.0,5.76,299
9.0,1.35,9,2017-05-02,1,1,0.0,0.0,395
11.5,2.2,9,2017-05-02,1,1,0.0,0.0,399
5.5,1.0,9,2017-05-02,1,2,0.0,0.0,192
4.5,0.5,9,2017-05-02,1,1,0.0,0.0,528
8.0,0.6,9,2017-05-02,1,1,0.0,0.0,377
11.5,2.1,9,2017-05-02,1,1,0.0,0.0,378
4.0,0.0,9,2017-05-02,1,1,0.0,0.0,386
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,207
11.5,2.2,9,2017-05-02,1,1,0.0,0.0,359
13.0,1.44,9,2017-05-02,1,1,0.0,0.0,210
16.0,3.06,9,2017-05-02,1,1,0.0,0.0,378
15.5,3.2,9,2017-05-02,1,1,0.0,0.0,120
19.5,5.5,9,2017-05-02,1,1,0.0,0.0,320
17.5,2.7,9,2017-05-02,1,1,0.0,0.0,528
5.0,1.02,9,2017-05-02,1,1,0.0,0.0,390
13.0,1.7,9,2017-05-02,1,2,0.0,0.0,207
7.0,1.17,9,2017-05-02,1,1,0.0,0.0,122
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,391
7.5,1.43,9,2017-05-02,1,1,0.0,0.0,495
5.0,0.51,9,2017-05-02,1,1,0.0,0.0,391
8.0,1.1,9,2017-05-02,1,1,0.0,0.0,302
10.0,1.6,9,2017-05-02,1,1,0.0,0.0,410
13.0,1.94,9,2017-05-02,1,1,0.0,0.0,213
9.5,1.56,9,2017-05-02,1,1,0.0,0.0,398
12.5,1.31,9,2017-05-02,1,1,0.0,0.0,528
7.0,1.1,9,2017-05-02,1,2,0.0,0.0,381
13.5,3.2,9,2017-05-02,1,1,0.0,0.0,305
20.5,5.89,9,2017-05-02,1,1,0.0,0.0,227
6.0,0.63,9,2017-05-02,1,1,0.0,0.0,227
52.0,15.81,9,2017-05-02,2,2,0.0,5.76,302
10.0,0.9,9,2017-05-02,1,2,0.0,0.0,209
13.5,1.5,9,2017-05-02,1,1,0.0,0.0,349
4.0,0.2,9,2017-05-02,1,2,0.0,0.0,324
13.5,2.75,9,2017-05-02,1,2,0.0,0.0,416
13.0,2.5,9,2017-05-02,1,1,0.0,0.0,378
17.5,1.91,9,2017-05-02,1,1,0.0,0.0,282
11.5,2.16,9,2017-05-02,1,2,0.0,0.0,374
8.5,1.1,9,2017-05-02,1,2,0.0,0.0,473
5.0,0.8,9,2017-05-02,1,2,0.0,0.0,472
9.0,1.0,9,2017-05-02,1,2,0.0,0.0,416
9.5,1.54,9,2017-05-02,1,1,0.0,0.0,347
9.0,1.73,9,2017-05-02,1,1,0.0,0.0,258
9.0,1.41,9,2017-05-02,1,1,0.0,0.0,224
4.0,0.6,9,2017-05-02,1,1,0.0,0.0,244
8.5,1.2,9,2017-05-02,1,1,0.0,0.0,379
18.5,4.7,9,2017-05-02,1,1,0.0,0.0,320
7.0,1.2,9,2017-05-02,1,2,0.0,0.0,250
7.5,1.17,9,2017-05-02,1,1,0.0,0.0,234
3.0,0.9,9,2017-05-02,1,4,0.0,0.0,474
6.5,0.97,9,2017-05-02,1,1,0.0,0.0,474
4.5,0.6,9,2017-05-02,1,2,0.0,0.0,462
27.5,7.78,9,2017-05-02,1,1,0.0,0.0,249
5.5,0.52,9,2017-05-02,1,1,0.0,0.0,393
12.0,2.5,9,2017-05-02,1,2,0.0,0.0,308
15.0,2.48,9,2017-05-02,1,2,0.0,0.0,311
7.0,1.03,9,2017-05-02,1,1,0.0,0.0,345
13.0,1.81,9,2017-05-02,1,1,0.0,0.0,218
36.5,11.9,9,2017-05-02,1,1,0.0,5.76,281
11.0,1.91,9,2017-05-02,1,1,0.0,0.0,204
12.0,1.8,9,2017-05-02,1,1,0.0,0.0,464
16.0,3.4,9,2017-05-02,1,2,0.0,0.0,111
11.5,1.6,9,2017-05-02,1,1,0.0,0.0,283
31.0,9.15,9,2017-05-02,1,1,0.0,5.76,290
19.0,4.14,9,2017-05-02,1,1,0.0,0.0,243
4.5,0.28,9,2017-05-02,1,2,0.0,0.0,462
14.0,2.32,9,2017-05-02,1,1,0.0,0.0,308
24.0,6.7,9,2017-05-02,1,1,0.0,0.0,523
6.5,0.71,9,2017-05-02,1,1,0.0,0.0,473
7.0,0.67,9,2017-05-02,1,2,0.0,0.0,420
10.0,2.0,9,2017-05-02,1,1,0.0,0.0,212
6.5,0.59,9,2017-05-02,1,2,0.0,0.0,420
7.0,0.9,9,2017-05-02,1,1,0.0,0.0,325
7.0,0.4,9,2017-05-02,1,2,0.0,0.0,390
8.5,2.0,9,2017-05-02,1,1,0.0,0.0,217
13.0,2.8,9,2017-05-02,1,2,0.0,0.0,373
7.0,1.47,9,2017-05-02,1,1,0.0,0.0,380
35.0,11.78,9,2017-05-02,1,2,0.0,5.76,170
17.0,3.02,9,2017-05-02,1,2,0.0,0.0,473
5.0,0.53,9,2017-05-02,1,1,0.0,0.0,278
10.0,1.7,9,2017-05-02,1,1,0.0,0.0,479
10.5,2.33,9,2017-05-02,1,1,0.0,0.0,251
21.5,3.1,9,2017-05-02,1,1,0.0,0.0,399
8.5,1.4,9,2017-05-02,1,1,0.0,0.0,277
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,192
12.0,2.33,9,2017-05-02,1,2,0.0,0.0,285
34.0,8.71,9,2017-05-02,1,1,0.0,0.0,360
18.0,2.75,9,2017-05-02,1,1,0.0,0.0,274
7.5,1.3,9,2017-05-02,1,2,0.0,0.0,168
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,293
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,396
5.5,0.6,9,2017-05-02,1,2,0.0,0.0,277
8.5,1.48,9,2017-05-02,1,1,0.0,0.0,499
18.5,3.2,9,2017-05-02,1,2,0.0,0.0,472
7.0,0.95,9,2017-05-02,1,2,0.0,0.0,483
7.5,1.09,9,2017-05-02,1,2,0.0,0.0,395
7.0,1.1,9,2017-05-02,1,1,0.0,0.0,380
16.5,2.2,9,2017-05-02,1,1,0.0,0.0,214
13.0,2.0,9,2017-05-02,1,1,0.0,0.0,329
11.5,1.48,9,2017-05-02,1,1,0.0,0.0,419
39.0,11.82,9,2017-05-02,1,1,0.0,5.76,324
10.0,0.97,9,2017-05-02,1,1,0.0,0.0,394
6.0,0.85,9,2017-05-02,1,1,0.0,0.0,404
5.5,0.8,9,2017-05-02,1,2,0.0,0.0,277
15.5,1.5,9,2017-05-02,1,1,0.0,0.0,302
6.0,1.23,9,2017-05-02,1,1,0.0,0.0,216
7.5,1.12,9,2017-05-02,1,1,0.0,0.0,330
34.5,9.92,9,2017-05-02,1,2,0.0,5.76,376
9.0,0.84,9,2017-05-02,1,1,0.0,0.0,375
6.0,0.99,9,2017-05-02,1,1,0.0,0.0,475
9.0,1.25,9,2017-05-02,1,1,0.0,0.0,347
13.0,1.86,9,2017-05-02,1,1,0.0,0.0,398
17.5,3.2,9,2017-05-02,1,1,0.0,0.0,406
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,381
9.0,1.0,9,2017-05-02,1,1,0.0,0.0,463
49.5,11.8,9,2017-05-02,1,1,0.0,5.76,528
15.5,1.84,9,2017-05-02,1,1,0.0,0.0,371
9.5,1.67,9,2017-05-02,1,2,0.0,0.0,473
16.0,2.4,9,2017-05-02,1,1,0.0,0.0,423
6.5,1.1,9,2017-05-02,1,1,0.0,0.0,389
20.0,5.6,9,2017-05-02,1,1,0.0,0.0,364
7.0,1.3,9,2017-05-02,1,1,0.0,0.0,250
14.5,2.23,9,2017-05-02,1,1,0.0,0.0,334
21.0,3.12,9,2017-05-02,1,1,0.0,0.0,233
6.5,1.0,9,2017-05-02,1,1,0.0,0.0,420
9.5,2.02,9,2017-05-02,1,1,0.0,0.0,91
9.5,1.0,9,2017-05-02,1,1,0.0,0.0,260
8.5,0.7,9,2017-05-02,1,2,0.0,0.0,377
11.0,2.0,9,2017-05-02,1,2,0.0,0.0,475
4.5,0.6,9,2017-05-02,1,1,0.0,0.0,474
4.5,0.4,9,2017-05-02,1,1,0.0,0.0,403
6.0,0.4,9,2017-05-02,1,1,0.0,0.0,378
6.0,0.78,9,2017-05-02,1,1,0.0,0.0,347
12.0,1.75,9,2017-05-02,1,1,0.0,0.0,396
19.0,3.96,9,2017-05-02,1,1,0.0,0.0,243
21.5,2.4,9,2017-05-02,1,1,0.0,0.0,400
19.5,5.3,9,2017-05-02,1,1,0.0,0.0,227
11.5,1.9,9,2017-05-02,1,1,0.0,0.0,399
8.5,0.9,9,2017-05-02,1,1,0.0,0.0,307
8.5,1.4,9,2017-05-02,1,1,0.0,0.0,528
6.5,0.6,9,2017-05-02,1,2,0.0,0.0,281
9.5,1.7,9,2017-05-02,1,2,0.0,0.0,306
10.0,1.3,9,2017-05-02,1,1,0.0,0.0,394
5.0,0.35,9,2017-05-02,1,1,0.0,0.0,254
7.5,1.4,9,2017-05-02,1,1,0.0,0.0,337
10.0,1.6,9,2017-05-02,1,1,0.0,0.0,397
7.0,1.2,9,2017-05-02,1,1,0.0,0.0,457
45.5,13.52,9,2017-05-02,1,1,0.0,0.0,169
4.0,0.4,9,2017-05-02,1,1,0.0,0.0,477
5.0,0.74,9,2017-05-02,1,2,0.0,0.0,98
14.0,2.9,9,2017-05-02,1,1,0.0,0.0,475
15.0,4.1,9,2017-05-02,1,2,0.0,0.0,195
7.5,1.4,9,2017-05-02,1,2,0.0,0.0,242
4.0,0.5,9,2017-05-02,1,2,0.0,0.0,528
12.5,1.7,9,2017-05-02,1,1,0.0,0.0,349
52.0,16.8,9,2017-05-02,2,1,0.0,5.76,302
5.0,0.94,9,2017-05-02,1,2,0.0,0.0,138
14.5,2.2,9,2017-05-02,1,2,0.0,0.0,229
24.5,5.3,9,2017-05-02,1,1,0.0,0.0,243
23.5,3.0,9,2017-05-02,1,1,0.0,0.0,409
19.0,4.9,9,2017-05-02,1,1,0.0,5.76,431
28.0,3.17,9,2017-05-02,1,1,0.0,0.0,395
6.5,0.77,9,2017-05-02,1,2,0.0,0.0,261
6.0,0.75,9,2017-05-02,1,1,0.0,0.0,244
12.0,2.14,9,2017-05-02,1,2,0.0,0.0,138
7.5,1.1,9,2017-05-02,1,1,0.0,0.0,158
10.5,1.2,9,2017-05-02,1,1,0.0,0.0,226
4.5,0.69,9,2017-05-02,1,1,0.0,0.0,244
11.5,1.9,9,2017-05-02,1,1,0.0,0.0,445
12.0,2.5,9,2017-05-02,1,2,0.0,0.0,199
5.0,0.4,9,2017-05-02,1,2,0.0,0.0,149
10.5,1.7,9,2017-05-02,1,1,0.0,0.0,467
8.5,1.4,9,2017-05-02,1,1,0.0,0.0,344
12.5,1.9,9,2017-05-02,1,1,0.0,0.0,252
7.0,0.7,9,2017-05-02,1,1,0.0,0.0,499
7.5,1.33,9,2017-05-02,1,1,0.0,0.0,337
9.0,1.37,9,2017-05-02,1,1,0.0,0.0,193
17.5,2.76,9,2017-05-02,1,1,0.0,0.0,400
3.5,0.17,9,2017-05-02,1,1,0.0,0.0,468
9.0,1.06,9,2017-05-02,1,1,0.0,0.0,399
7.5,1.11,9,2017-05-02,1,2,0.0,0.0,304
13.5,2.1,9,2017-05-02,1,1,0.0,0.0,381
14.0,2.1,9,2017-05-02,1,1,0.0,0.0,485
9.0,1.1,9,2017-05-02,1,1,0.0,0.0,336
7.5,0.7,9,2017-05-02,1,1,0.0,0.0,339
5.5,0.3,9,2017-05-02,1,1,0.0,0.0,323
8.0,0.7,9,2017-05-02,1,1,0.0,0.0,100
7.5,1.1,9,2017-05-02,1,1,0.5,0.0,400
19.0,3.89,9,2017-05-02,1,1,0.0,0.0,422
18.0,2.71,9,2017-05-02,1,1,0.0,0.0,388
8.0,1.17,9,2017-05-02,1,1,0.0,0.0,101
11.0,2.14,9,2017-05-02,1,1,0.0,0.0,304
4.5,0.62,9,2017-05-02,1,1,0.0,0.0,472
8.5,1.2,9,2017-05-02,1,2,0.0,0.0,98
11.0,1.8,9,2017-05-02,1,2,0.0,0.0,298
13.0,1.9,9,2017-05-02,1,1,0.0,0.0,282
10.0,1.6,9,2017-05-02,1,1,0.0,0.0,399
8.0,0.93,9,2017-05-02,1,2,0.0,0.0,277
27.0,9.26,9,2017-05-02,1,2,0.0,5.54,278
8.5,1.0,9,2017-05-02,1,1,0.0,0.0,238
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,404
9.5,2.5,9,2017-05-02,1,1,0.0,0.0,120
5.0,0.64,9,2017-05-02,1,2,0.0,0.0,244
6.5,0.97,9,2017-05-02,1,1,0.0,0.0,393
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,203
4.0,0.41,9,2017-05-02,1,1,0.0,0.0,283
8.5,1.19,9,2017-05-02,1,2,0.0,0.0,399
9.0,1.39,9,2017-05-02,1,2,0.0,0.0,348
8.0,1.0,9,2017-05-02,1,1,0.0,0.0,495
7.0,0.91,9,2017-05-02,1,1,0.0,0.0,304
7.5,1.04,9,2017-05-02,1,1,0.0,0.0,398
12.0,1.8,9,2017-05-02,1,1,0.0,0.0,303
6.5,0.6,9,2017-05-02,1,1,0.0,0.0,346
21.0,4.7,9,2017-05-02,1,2,0.0,0.0,243
13.0,0.67,9,2017-05-02,1,1,0.0,0.0,399
7.5,1.06,9,2017-05-02,1,1,0.0,0.0,420
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,404
8.0,1.1,9,2017-05-02,1,1,0.0,0.0,359
12.0,2.2,9,2017-05-02,1,1,0.0,0.0,360
9.5,1.54,9,2017-05-02,1,1,0.0,0.0,250
13.0,2.0,9,2017-05-02,1,1,0.0,0.0,268
10.0,1.3,9,2017-05-02,1,2,0.0,0.0,283
13.5,1.7,9,2017-05-02,1,1,0.0,0.0,407
8.0,1.6,9,2017-05-02,1,2,0.0,0.0,386
28.0,7.86,9,2017-05-02,1,1,0.0,5.76,162
7.0,0.55,9,2017-05-02,1,2,0.0,0.0,462
38.0,10.1,9,2017-05-02,1,1,0.0,5.76,384
10.0,1.65,9,2017-05-02,1,1,0.0,0.0,473
13.5,2.5,9,2017-05-02,1,1,0.0,0.0,307
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,282
5.0,0.75,9,2017-05-02,1,1,0.0,0.0,404
8.5,1.3,9,2017-05-02,1,1,0.0,0.0,333
11.0,1.7,9,2017-05-02,1,1,0.0,0.0,205
7.5,0.9,9,2017-05-02,1,2,0.0,0.0,398
14.5,2.39,9,2017-05-02,1,1,0.0,0.0,304
7.0,1.3,9,2017-05-02,1,1,0.0,0.0,495
3.5,0.3,9,2017-05-02,1,2,0.0,0.0,206
16.5,3.2,9,2017-05-02,1,1,0.0,0.0,292
11.5,1.4,9,2017-05-02,1,1,0.0,0.0,204
5.0,0.67,9,2017-05-02,1,1,0.0,0.0,404
7.0,1.03,9,2017-05-02,1,1,0.0,0.0,416
7.0,0.69,9,2017-05-02,1,1,0.0,0.0,390
8.0,1.22,9,2017-05-02,1,2,0.0,0.0,83
9.5,1.76,9,2017-05-02,1,1,0.0,0.0,405
25.5,5.4,9,2017-05-02,1,3,0.0,0.0,282
7.5,1.02,9,2017-05-02,1,1,0.0,0.0,372
5.0,0.79,9,2017-05-02,1,1,0.0,0.0,379
34.5,9.37,9,2017-05-02,1,1,0.0,5.76,367
9.5,1.72,9,2017-05-02,1,1,0.0,0.0,345
11.0,1.9,9,2017-05-02,1,1,0.0,0.0,100
7.5,0.9,9,2017-05-02,1,1,0.0,0.0,294
13.0,2.1,9,2017-05-02,1,1,0.0,0.0,480
6.0,0.7,9,2017-05-02,1,1,0.0,0.0,307
12.5,2.3,9,2017-05-02,1,2,0.0,0.0,397
9.0,1.5,9,2017-05-02,1,1,0.0,0.0,280
8.0,1.0,9,2017-05-02,1,1,0.0,0.0,499
4.0,0.5,9,2017-05-02,1,1,0.0,0.0,473
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,525
12.0,1.79,9,2017-05-02,1,1,0.0,0.0,381
6.0,1.1,9,2017-05-02,1,1,0.0,0.0,244
10.5,2.2,9,2017-05-02,1,1,0.0,0.0,289
16.5,3.9,9,2017-05-02,1,2,0.0,0.0,61
5.5,0.8,9,2017-05-02,1,1,0.0,0.0,324
13.0,3.59,9,2017-05-02,1,1,0.0,0.0,221
10.0,1.09,9,2017-05-02,1,1,0.0,0.0,466
10.5,1.6,9,2017-05-02,1,1,0.0,0.0,282
28.0,6.8,9,2017-05-02,1,1,0.0,0.0,175
7.5,0.8,9,2017-05-02,1,1,0.0,0.0,250
4.5,0.58,9,2017-05-02,1,2,0.0,0.0,404
5.0,0.94,9,2017-05-02,1,2,0.0,0.0,348
14.5,2.88,9,2017-05-02,1,1,0.0,0.0,321
5.5,0.6,9,2017-05-02,1,2,0.0,0.0,98
13.5,2.6,9,2017-05-02,1,2,0.0,0.0,92
9.5,1.0,9,2017-05-02,1,1,0.0,0.0,218
12.0,1.4,9,2017-05-02,1,1,0.0,0.0,302
7.0,0.94,9,2017-05-02,1,1,0.0,0.0,294
14.5,1.8,9,2017-05-02,1,1,0.0,0.0,389
23.0,7.61,9,2017-05-02,1,2,0.0,0.0,295
